newcatc,newcat,velocity,weightpercentw,diametermm,thicknessmm,heightin,craterdiameterfromouteredgesmm,whenbreakupstartsframe,breakuplocation,inflectionpoint,retraction,category,comments,craterdiameterfromouteredgesmmno,rownum,blocknum,pcat1,pcat2,pcat3,pcat4,pcat5,pcatmax,rho,sigma,nu,pi1,pi2,pi3,pi4,pi5,pi6,lpi1,lpi2,lpi3,lpi4,lpi5,_clus_2,splash,predsplash,issplash,newcat1,aaa1,aaa2,aaa3,aaa4,aaa5
Lump,Lump,2.5452945,1,0.01,0.0005,13,13.5,N,N,N,Y,Stuck,Fill back,16.2,241,1,0.70804,0.28088965,0.01096573,0.0000684,0.00003622,0.70804,1002,106,2.1,61.24038811,2.41E+00,0.006021088,0.05,0.601272573,12.02545146,4.1128089,19.29766,-5.1144851,-2.9957322,-0.51070488,2,0,0.0021688,0,Lump,0.11364385,0.18262754,0.36622611,0.07531666,0.26218583
Lump,Lump,2.5452945,1,0.01,0.0015,13,16.1,N,N,N,Y,Stuck,Fill back,19.3,242,2,0.88698214,0.10957069,0.00341484,0.00002114,0.00001119,0.88698214,1002,106,2.1,61.24038811,2.41E+00,0.054189796,0.15,1.769079245,11.79386163,4.1128089,19.29766,-2.9172606,-1.89712,0.56846121,2,0,0.0015118,0,Lump,0.10969353,0.17834227,0.36550002,0.0765016,0.26996258
Lump,Lump,2.5452945,1,0.01,0.003,13,16.1,N,N,N,Y,Stuck,Boing,19.3,243,3,0.97858198,0.0208242,0.00058827,3.63E-06,1.92E-06,0.97858198,1002,106,2.1,61.24038811,2.41E+00,0.216759184,0.3,3.438819723,11.46273241,4.1128089,19.29766,-1.5309663,-1.2039728,1.2331303,2,0,0.000813,0,Lump,0.10425472,0.17224594,0.36403144,0.07813688,0.28133102
Lump,Lump,2.5452945,1,0.01,0.004,13,14.3,N,N,N,Y,Stuck,Great boing,17.2,244,4,0.99328229,0.00653414,0.00018185,1.12E-06,5.94E-07,0.99328229,1002,106,2.1,61.24038811,2.41E+00,0.38534966,0.4,4.500847883,11.25211971,4.1128089,19.29766,-0.95560206,-0.91629066,1.5022678,2,0,0.0005095,0,Lump,0.10092058,0.16839358,0.36283684,0.07913752,0.28871148
Lump,Lump,2.5452945,1,0.015,0.0005,13,24,N,N,N,Y,Stuck,Fill back,28.8,245,5,0.40738166,0.55462713,0.03762222,0.00024122,0.00012778,0.55462713,1002,106,2.1,61.24038811,5.42E+00,0.006021088,0.033333333,0.601272573,18.03817719,4.1128089,18.48673,-5.1144851,-3.4011973,-0.51070488,3,0,0.0040008,0,Lump,0.11364385,0.18262754,0.36622611,0.07531666,0.26218583
Lump,Lump,2.5452945,1,0.015,0.0015,13,24,N,N,N,Y,Stuck,Fill back,28.8,246,6,0.68988787,0.29805614,0.01194195,0.00007456,0.00003949,0.68988787,1002,106,2.1,61.24038811,5.42E+00,0.054189796,0.1,1.769079245,17.69079245,4.1128089,18.48673,-2.9172606,-2.3025851,0.56846121,3,0,0.0027097,0,Lump,0.10969353,0.17834227,0.36550002,0.0765016,0.26996258
Lump,Lump,2.5452945,1,0.015,0.003,13,22.7,N,N,N,Y,Stuck,Boing,27.2,247,7,0.92832155,0.0695867,0.00207217,0.00001281,6.78E-06,0.92832155,1002,106,2.1,61.24038811,5.42E+00,0.216759184,0.2,3.438819723,17.19409862,4.1128089,18.48673,-1.5309663,-1.6094379,1.2331303,3,0,0.001396,0,Lump,0.10425472,0.17224594,0.36403144,0.07813688,0.28133102
Lump,Lump,2.5452945,1,0.015,0.004,13,18.5,N,N,N,Y,Stuck,Boing,22.2,248,8,0.97669675,0.02265595,0.00064125,3.96E-06,2.10E-06,0.97669675,1002,106,2.1,61.24038811,5.42E+00,0.38534966,0.266666667,4.500847883,16.87817956,4.1128089,18.48673,-0.95560206,-1.3217558,1.5022678,3,0,0.0008503,0,Lump,0.10092058,0.16839358,0.36283684,0.07913752,0.28871148
Lump,Lump,2.5452945,1,0.02,0.0005,13,32.8,N,N,N,Y,Stuck,Fill back,39.3,249,9,0.16308049,0.71463636,0.12098263,0.0008499,0.00045062,0.71463636,1002,106,2.1,61.24038811,9.63E+00,0.006021088,0.025,0.601272573,24.05090292,4.1128089,17.911366,-5.1144851,-3.6888794,-0.51070488,3,0,0.0066126,0,Lump,0.11364385,0.18262754,0.36622611,0.07531666,0.26218583
Lump,Lump,2.5452945,1,0.02,0.0015,13,30,N,N,N,Y,Stuck,Fill back,36,250,10,0.38672757,0.57199872,0.04087147,0.00026294,0.00013929,0.57199872,1002,106,2.1,61.24038811,9.63E+00,0.054189796,0.075,1.769079245,23.58772326,4.1128089,17.911366,-2.9172606,-2.5902671,0.56846121,3,0,0.0043982,0,Lump,0.10969353,0.17834227,0.36550002,0.0765016,0.26996258
Lump,Lump,2.5452945,1,0.02,0.003,13,30.4,N,N,N,Y,Stuck,Fill back,36.5,251,11,0.78591981,0.20673963,0.00727144,0.00004519,0.00002393,0.78591981,1002,106,2.1,61.24038811,9.63E+00,0.216759184,0.15,3.438819723,22.92546482,4.1128089,17.911366,-1.5309663,-1.89712,1.2331303,3,0,0.0022053,0,Lump,0.10425472,0.17224594,0.36403144,0.07813688,0.28133102
Lump,Lump,2.5452945,1,0.02,0.004,13,35.6,N,N,N,Y,Stuck,Fill Back,42.7,252,12,0.92236333,0.07535683,0.00225848,0.00001396,7.39E-06,0.92236333,1002,106,2.1,61.24038811,9.63E+00,0.38534966,0.2,4.500847883,22.50423941,4.1128089,17.911366,-0.95560206,-1.6094378,1.5022678,3,0,0.0013194,0,Lump,0.10092058,0.16839358,0.36283684,0.07913752,0.28871148
Lump,Lump,2.5452945,1,0.025,0.0005,13,42,N,N,N,Y,Stuck,Fill back,50.4,253,13,0.05234332,0.61812432,0.32495936,0.00298508,0.00158792,0.61812432,1002,106,2.1,61.24038811,1.51E+01,0.006021088,0.02,0.601272573,30.06362865,4.1128089,17.465079,-5.1144851,-3.912023,-0.51070488,3,0,0.0105816,0,Lump,0.11364385,0.18262754,0.36622611,0.07531666,0.26218583
Lump,Lump,2.5452945,1,0.025,0.0015,13,37.9,N,N,N,Y,Stuck,Fill Back,45.5,254,14,0.15164298,0.71650663,0.13043283,0.00092635,0.00049122,0.71650663,1002,106,2.1,61.24038811,1.51E+01,0.054189796,0.06,1.769079245,29.48465408,4.1128089,17.465079,-2.9172606,-2.8134107,0.56846121,3,0,0.0069441,0,Lump,0.10969353,0.17834227,0.36550002,0.0765016,0.26996258
Lump,Lump,2.5452945,1,0.025,0.003,13,41.5,N,N,N,Y,Stuck,Fill back,49.8,255,15,0.50995374,0.46462177,0.02518071,0.00015937,0.00008441,0.50995374,1002,106,2.1,61.24038811,1.51E+01,0.216759184,0.12,3.438819723,28.65683103,4.1128089,17.465079,-1.5309663,-2.1202635,1.2331303,3,0,0.0034116,0,Lump,0.10425472,0.17224594,0.36403144,0.07813688,0.28133102
Lump,Lump,2.5452945,1,0.025,0.004,13,41.1,N,N,N,Y,Stuck,Fill Back,49.3,256,16,0.77104397,0.22095922,0.00792146,0.00004926,0.00002608,0.77104397,1002,106,2.1,61.24038811,1.51E+01,0.38534966,0.16,4.500847883,28.13029927,4.1128089,17.465079,-0.95560206,-1.8325814,1.5022678,3,0,0.0020136,0,Lump,0.10092058,0.16839358,0.36283684,0.07913752,0.28871148
